x,y,label,filename
14.587804,7.3447285,healthy,20221117T032500_4407951432584596_2.0_clip_011.wav
12.889236,8.484043,healthy,20221117T095500_4407951432584596_2.0_clip_010.wav
16.557793,7.787823,healthy,20221117T001500_4407951432584596_2.0_clip_006.wav
9.446073,8.055841,healthy,20221116T155500_4407951432584596_2.0_clip_008.wav
13.396244,7.83148,healthy,20221116T191500_4407951432584596_2.0_clip_011.wav
13.971523,7.921693,healthy,20221116T190500_4407951432584596_2.0_clip_004.wav
15.147459,8.712851,healthy,20221117T080500_4407951432584596_2.0_clip_010.wav
15.374485,7.9209394,healthy,20221116T231500_4407951432584596_2.0_clip_009.wav
15.160449,5.1037254,healthy,20221116T223500_4407951432584596_2.0_clip_012.wav
14.67163,6.5268564,healthy,20221117T014500_4407951432584596_2.0_clip_006.wav
13.2357645,7.1831865,healthy,20221116T210500_4407951432584596_2.0_clip_004.wav
14.059312,7.5670753,healthy,20221116T202500_4407951432584596_2.0_clip_008.wav
9.307384,7.8064938,healthy,20221116T142500_4407951432584596_2.0_clip_012.wav
9.1771345,9.618409,healthy,20221117T112500_4407951432584596_2.0_clip_009.wav
15.0448675,6.6795974,healthy,20221117T055500_4407951432584596_2.0_clip_003.wav
14.074482,7.154918,healthy,20221116T215500_4407951432584596_2.0_clip_007.wav
14.657953,7.648262,healthy,20221116T215500_4407951432584596_2.0_clip_004.wav
15.040901,8.270342,healthy,20221117T025500_4407951432584596_2.0_clip_005.wav
11.189356,9.144717,healthy,20221116T181500_4407951432584596_2.0_clip_004.wav
9.923377,8.268983,healthy,20221116T145500_4407951432584596_2.0_clip_012.wav
15.229852,9.089313,healthy,20221117T074500_4407951432584596_2.0_clip_009.wav
9.471292,8.492653,healthy,20221117T102500_4407951432584596_2.0_clip_007.wav
14.514177,6.932523,healthy,20221117T012500_4407951432584596_2.0_clip_006.wav
9.118782,9.328732,healthy,20221117T105500_4407951432584596_2.0_clip_001.wav
16.228285,7.539061,healthy,20221117T075500_4407951432584596_2.0_clip_006.wav
16.103868,7.2322583,healthy,20221117T033500_4407951432584596_2.0_clip_002.wav
10.309745,9.063122,healthy,20221117T102500_4407951432584596_2.0_clip_012.wav
14.808131,7.2286124,healthy,20221117T064500_4407951432584596_2.0_clip_012.wav
16.455555,7.660864,healthy,20221117T042500_4407951432584596_2.0_clip_009.wav
14.903191,6.317677,healthy,20221116T224500_4407951432584596_2.0_clip_005.wav
14.491076,7.0326777,healthy,20221116T224500_4407951432584596_2.0_clip_002.wav
14.252525,9.35729,healthy,20221117T094500_4407951432584596_2.0_clip_009.wav
12.181369,9.14113,healthy,20221117T094500_4407951432584596_2.0_clip_011.wav
9.044377,7.4995847,healthy,20221116T162500_4407951432584596_2.0_clip_010.wav
10.31326,9.491862,healthy,20221117T095500_4407951432584596_2.0_clip_001.wav
14.546781,7.0184608,healthy,20221117T044500_4407951432584596_2.0_clip_004.wav
14.678987,9.3307,healthy,20221117T070500_4407951432584596_2.0_clip_009.wav
14.111912,7.500617,healthy,20221116T224500_4407951432584596_2.0_clip_008.wav
14.664655,8.775996,healthy,20221117T073500_4407951432584596_2.0_clip_001.wav
9.271022,10.4539585,healthy,20221116T155500_4407951432584596_2.0_clip_012.wav
16.578466,7.4177456,healthy,20221117T040500_4407951432584596_2.0_clip_011.wav
10.215706,9.955799,healthy,20221116T161500_4407951432584596_2.0_clip_008.wav
9.249984,10.353781,healthy,20221116T140500_4407951432584596_2.0_clip_011.wav
15.035496,8.690134,healthy,20221117T075500_4407951432584596_2.0_clip_005.wav
15.7278595,8.267443,healthy,20221117T000500_4407951432584596_2.0_clip_008.wav
11.180651,8.477896,healthy,20221116T182500_4407951432584596_2.0_clip_003.wav
13.440646,6.4500937,healthy,20221116T201500_4407951432584596_2.0_clip_008.wav
12.951847,6.720292,healthy,20221116T182500_4407951432584596_2.0_clip_012.wav
16.621202,7.625169,healthy,20221117T040500_4407951432584596_2.0_clip_012.wav
13.109789,7.982089,healthy,20221116T191500_4407951432584596_2.0_clip_003.wav
9.8102455,8.410654,healthy,20221116T150500_4407951432584596_2.0_clip_003.wav
14.457595,8.706697,healthy,20221117T084500_4407951432584596_2.0_clip_008.wav
15.871011,5.252079,healthy,20221117T025500_4407951432584596_2.0_clip_006.wav
9.375561,9.011733,healthy,20221116T132500_4407951432584596_2.0_clip_006.wav
14.706575,8.0647955,healthy,20221116T221500_4407951432584596_2.0_clip_008.wav
16.357151,6.7747383,healthy,20221117T060500_4407951432584596_2.0_clip_002.wav
16.557888,8.014939,healthy,20221117T044500_4407951432584596_2.0_clip_008.wav
14.885332,9.049184,healthy,20221117T073500_4407951432584596_2.0_clip_002.wav
14.902455,8.512728,healthy,20221117T082500_4407951432584596_2.0_clip_011.wav
9.806566,8.177494,healthy,20221116T140500_4407951432584596_2.0_clip_007.wav
9.907951,8.659913,healthy,20221116T145500_4407951432584596_2.0_clip_002.wav
15.93439,5.6536717,healthy,20221116T211500_4407951432584596_2.0_clip_009.wav
8.609434,9.934626,healthy,20221116T161500_4407951432584596_2.0_clip_010.wav
9.734447,9.673814,healthy,20221117T110500_4407951432584596_2.0_clip_007.wav
8.977015,7.6152835,healthy,20221117T120500_4407951432584596_2.0_clip_001.wav
15.676803,8.975613,healthy,20221117T083500_4407951432584596_2.0_clip_012.wav
14.002194,6.007673,healthy,20221116T203500_4407951432584596_2.0_clip_002.wav
10.3826065,9.412563,healthy,20221117T103500_4407951432584596_2.0_clip_010.wav
14.275777,9.199683,healthy,20221117T072500_4407951432584596_2.0_clip_012.wav
15.083835,6.439523,healthy,20221117T062500_4407951432584596_2.0_clip_009.wav
13.537985,5.890054,healthy,20221116T221500_4407951432584596_2.0_clip_010.wav
13.644733,6.802294,healthy,20221116T205500_4407951432584596_2.0_clip_001.wav
15.225166,6.8248944,healthy,20221117T013500_4407951432584596_2.0_clip_012.wav
9.56357,10.242167,healthy,20221116T152500_4407951432584596_2.0_clip_005.wav
9.247137,7.7423377,healthy,20221116T121500_4407951432584596_2.0_clip_006.wav
10.47277,9.03408,healthy,20221116T172500_4407951432584596_2.0_clip_005.wav
16.454971,7.869704,healthy,20221116T235500_4407951432584596_2.0_clip_009.wav
14.643224,9.271603,healthy,20221117T071500_4407951432584596_2.0_clip_001.wav
14.107359,6.59748,healthy,20221116T195500_4407951432584596_2.0_clip_006.wav
10.78133,8.7499275,healthy,20221116T164500_4407951432584596_2.0_clip_009.wav
8.805027,8.382414,healthy,20221116T160500_4407951432584596_2.0_clip_006.wav
14.062991,8.0263605,healthy,20221116T203500_4407951432584596_2.0_clip_008.wav
15.420489,7.3241816,healthy,20221117T010500_4407951432584596_2.0_clip_011.wav
15.125889,6.6192064,healthy,20221117T024500_4407951432584596_2.0_clip_001.wav
15.920038,5.3248177,healthy,20221117T004500_4407951432584596_2.0_clip_011.wav
16.35091,7.391915,healthy,20221117T043500_4407951432584596_2.0_clip_005.wav
15.878707,7.132758,healthy,20221117T010500_4407951432584596_2.0_clip_005.wav
8.9901,9.880121,healthy,20221116T160500_4407951432584596_2.0_clip_004.wav
8.930397,9.1152315,healthy,20221116T144500_4407951432584596_2.0_clip_007.wav
10.041913,7.9822307,healthy,20221116T151500_4407951432584596_2.0_clip_011.wav
9.379902,10.153129,healthy,20221117T113500_4407951432584596_2.0_clip_002.wav
10.04389,8.167669,healthy,20221116T162500_4407951432584596_2.0_clip_004.wav
10.105192,8.92217,healthy,20221116T163500_4407951432584596_2.0_clip_005.wav
8.589412,10.051491,healthy,20221116T122500_4407951432584596_2.0_clip_001.wav
14.503427,6.1485248,healthy,20221117T034500_4407951432584596_2.0_clip_004.wav
14.258126,7.7277064,healthy,20221116T234500_4407951432584596_2.0_clip_011.wav
8.949301,8.64103,healthy,20221116T150500_4407951432584596_2.0_clip_002.wav
12.791117,7.878198,healthy,20221116T184500_4407951432584596_2.0_clip_011.wav
15.737675,6.469702,healthy,20221116T234500_4407951432584596_2.0_clip_002.wav
9.488115,8.211023,healthy,20221116T165500_4407951432584596_2.0_clip_001.wav
13.143194,6.018421,healthy,20221116T200500_4407951432584596_2.0_clip_001.wav
10.845273,9.46728,healthy,20221116T171500_4407951432584596_2.0_clip_004.wav
16.00636,6.730254,healthy,20221116T232500_4407951432584596_2.0_clip_012.wav
15.256604,8.900289,healthy,20221117T064500_4407951432584596_2.0_clip_005.wav
14.639937,8.525291,healthy,20221117T062500_4407951432584596_2.0_clip_006.wav
14.582103,7.4688416,healthy,20221117T063500_4407951432584596_2.0_clip_005.wav
9.464764,9.00633,healthy,20221117T115500_4407951432584596_2.0_clip_006.wav
14.567584,5.6600227,healthy,20221117T024500_4407951432584596_2.0_clip_007.wav
14.792968,9.442303,healthy,20221117T071500_4407951432584596_2.0_clip_008.wav
12.168195,8.270779,healthy,20221116T182500_4407951432584596_2.0_clip_008.wav
15.401709,6.550132,healthy,20221117T021500_4407951432584596_2.0_clip_005.wav
14.49517,8.495351,healthy,20221117T063500_4407951432584596_2.0_clip_003.wav
15.119426,5.4293394,healthy,20221117T081500_4407951432584596_2.0_clip_009.wav
15.950822,8.742583,healthy,20221117T063500_4407951432584596_2.0_clip_004.wav
15.4167795,7.3632035,healthy,20221117T050500_4407951432584596_2.0_clip_009.wav
10.965582,9.408492,healthy,20221116T174500_4407951432584596_2.0_clip_001.wav
15.002175,6.844449,healthy,20221117T024500_4407951432584596_2.0_clip_006.wav
13.935026,9.25778,healthy,20221117T092500_4407951432584596_2.0_clip_004.wav
15.074896,9.2998295,healthy,20221117T084500_4407951432584596_2.0_clip_011.wav
15.29277,8.771042,healthy,20221117T061500_4407951432584596_2.0_clip_010.wav
16.000536,8.051637,healthy,20221117T000500_4407951432584596_2.0_clip_003.wav
16.070105,8.687736,healthy,20221117T062500_4407951432584596_2.0_clip_002.wav
15.239657,9.09591,healthy,20221117T081500_4407951432584596_2.0_clip_001.wav
13.394895,9.399503,healthy,20221117T103500_4407951432584596_2.0_clip_004.wav
16.102375,7.3917546,healthy,20221117T054500_4407951432584596_2.0_clip_007.wav
12.962388,7.8710265,healthy,20221116T200500_4407951432584596_2.0_clip_010.wav
9.435282,8.578342,healthy,20221116T162500_4407951432584596_2.0_clip_002.wav
13.674048,7.921369,healthy,20221116T193500_4407951432584596_2.0_clip_011.wav
14.894203,6.5034766,healthy,20221116T234500_4407951432584596_2.0_clip_009.wav
13.773584,8.610799,healthy,20221117T085500_4407951432584596_2.0_clip_005.wav
8.475352,9.99297,healthy,20221116T154500_4407951432584596_2.0_clip_001.wav
15.281613,5.6758585,healthy,20221116T222500_4407951432584596_2.0_clip_004.wav
13.677017,5.636895,healthy,20221116T194500_4407951432584596_2.0_clip_007.wav
14.942957,6.9842277,healthy,20221117T005500_4407951432584596_2.0_clip_002.wav
9.688451,9.343371,healthy,20221116T163500_4407951432584596_2.0_clip_010.wav
13.770483,9.002869,healthy,20221117T091500_4407951432584596_2.0_clip_008.wav
15.447843,8.894679,healthy,20221117T071500_4407951432584596_2.0_clip_010.wav
9.958717,9.785615,healthy,20221117T093500_4407951432584596_2.0_clip_005.wav
15.755991,5.6174855,healthy,20221117T034500_4407951432584596_2.0_clip_007.wav
14.761906,7.753102,healthy,20221116T203500_4407951432584596_2.0_clip_003.wav
9.499028,7.5146766,healthy,20221116T135500_4407951432584596_2.0_clip_011.wav
14.193694,9.317266,healthy,20221117T070500_4407951432584596_2.0_clip_006.wav
9.661893,9.0147505,healthy,20221117T120500_4407951432584596_2.0_clip_004.wav
16.642984,7.9610543,healthy,20221117T044500_4407951432584596_2.0_clip_012.wav
9.785075,9.925514,healthy,20221116T120500_4407951432584596_2.0_clip_009.wav
14.120804,8.317767,healthy,20221117T074500_4407951432584596_2.0_clip_001.wav
15.421045,8.810762,healthy,20221117T081500_4407951432584596_2.0_clip_003.wav
9.113182,8.6781645,healthy,20221116T143500_4407951432584596_2.0_clip_010.wav
9.797684,10.118924,healthy,20221116T165500_4407951432584596_2.0_clip_007.wav
10.855159,9.179071,healthy,20221116T171500_4407951432584596_2.0_clip_001.wav
15.588939,6.4873095,healthy,20221117T055500_4407951432584596_2.0_clip_011.wav
15.157889,7.8179364,healthy,20221116T223500_4407951432584596_2.0_clip_008.wav
13.70944,6.993039,healthy,20221117T031500_4407951432584596_2.0_clip_003.wav
14.0506,9.076707,healthy,20221117T054500_4407951432584596_2.0_clip_004.wav
9.088496,8.054851,healthy,20221116T123500_4407951432584596_2.0_clip_008.wav
15.0713825,5.175789,healthy,20221117T013500_4407951432584596_2.0_clip_006.wav
15.136376,7.388652,healthy,20221117T065500_4407951432584596_2.0_clip_001.wav
14.617106,6.24384,healthy,20221117T005500_4407951432584596_2.0_clip_010.wav
15.319656,6.913897,healthy,20221117T045500_4407951432584596_2.0_clip_001.wav
16.07503,6.403258,healthy,20221117T011500_4407951432584596_2.0_clip_007.wav
15.155227,8.987197,healthy,20221117T053500_4407951432584596_2.0_clip_006.wav
13.762994,7.2838187,healthy,20221117T072500_4407951432584596_2.0_clip_007.wav
9.769846,8.6098,healthy,20221116T140500_4407951432584596_2.0_clip_010.wav
15.736303,8.742867,healthy,20221117T061500_4407951432584596_2.0_clip_003.wav
8.967593,9.692713,healthy,20221116T130500_4407951432584596_2.0_clip_010.wav
15.509507,5.72695,healthy,20221116T210500_4407951432584596_2.0_clip_012.wav
16.38307,7.9947257,healthy,20221116T220500_4407951432584596_2.0_clip_006.wav
13.4987135,5.6441417,healthy,20221116T204500_4407951432584596_2.0_clip_001.wav
12.663629,9.080899,healthy,20221117T091500_4407951432584596_2.0_clip_002.wav
9.624655,8.309127,healthy,20221116T132500_4407951432584596_2.0_clip_009.wav
14.943641,6.4140077,healthy,20221117T081500_4407951432584596_2.0_clip_006.wav
9.05593,7.5819254,healthy,20221117T112500_4407951432584596_2.0_clip_004.wav
12.468134,7.847683,healthy,20221116T181500_4407951432584596_2.0_clip_012.wav
8.709033,8.7863035,healthy,20221116T135500_4407951432584596_2.0_clip_005.wav
9.24085,8.0363245,healthy,20221116T150500_4407951432584596_2.0_clip_011.wav
11.160775,8.186829,healthy,20221116T184500_4407951432584596_2.0_clip_009.wav
14.807938,6.3575726,healthy,20221116T232500_4407951432584596_2.0_clip_007.wav
14.701492,8.03632,healthy,20221116T223500_4407951432584596_2.0_clip_007.wav
9.138238,10.13907,healthy,20221117T115500_4407951432584596_2.0_clip_010.wav
13.198162,7.699475,healthy,20221116T191500_4407951432584596_2.0_clip_012.wav
13.695753,5.8862877,healthy,20221116T221500_4407951432584596_2.0_clip_004.wav
9.461171,9.97492,healthy,20221116T153500_4407951432584596_2.0_clip_012.wav
15.287911,7.174162,healthy,20221117T051500_4407951432584596_2.0_clip_007.wav
16.237024,7.935884,healthy,20221117T043500_4407951432584596_2.0_clip_004.wav
14.272838,5.347049,healthy,20221117T045500_4407951432584596_2.0_clip_008.wav
8.620938,9.650466,healthy,20221116T134500_4407951432584596_2.0_clip_004.wav
15.76419,5.2847247,healthy,20221116T193500_4407951432584596_2.0_clip_003.wav
16.062695,7.2575846,healthy,20221117T050500_4407951432584596_2.0_clip_006.wav
9.831609,8.074978,healthy,20221117T113500_4407951432584596_2.0_clip_008.wav
12.846839,6.754271,healthy,20221117T092500_4407951432584596_2.0_clip_011.wav
15.716331,9.02407,healthy,20221117T065500_4407951432584596_2.0_clip_011.wav
11.043662,9.413109,healthy,20221116T173500_4407951432584596_2.0_clip_006.wav
15.431364,5.656583,healthy,20221117T000500_4407951432584596_2.0_clip_002.wav
16.258286,7.3700147,healthy,20221117T031500_4407951432584596_2.0_clip_010.wav
13.827879,6.875194,healthy,20221116T212500_4407951432584596_2.0_clip_009.wav
14.787957,7.1053066,healthy,20221117T023500_4407951432584596_2.0_clip_009.wav
16.103994,7.615543,healthy,20221117T032500_4407951432584596_2.0_clip_001.wav
10.0324,8.945765,healthy,20221117T101500_4407951432584596_2.0_clip_004.wav
14.111762,5.652729,healthy,20221116T202500_4407951432584596_2.0_clip_010.wav
9.944795,9.962286,healthy,20221116T140500_4407951432584596_2.0_clip_008.wav
10.274282,8.555174,healthy,20221117T111500_4407951432584596_2.0_clip_007.wav
14.825545,7.7130275,healthy,20221116T204500_4407951432584596_2.0_clip_011.wav
14.019893,8.578761,healthy,20221117T082500_4407951432584596_2.0_clip_003.wav
14.678187,5.152319,healthy,20221116T215500_4407951432584596_2.0_clip_009.wav
14.604556,5.983687,healthy,20221116T230500_4407951432584596_2.0_clip_010.wav
10.321858,8.195723,healthy,20221117T105500_4407951432584596_2.0_clip_004.wav
16.36222,7.9831967,healthy,20221117T022500_4407951432584596_2.0_clip_001.wav
14.046766,5.980973,healthy,20221117T012500_4407951432584596_2.0_clip_003.wav
16.418324,7.818547,healthy,20221116T213500_4407951432584596_2.0_clip_011.wav
13.750561,8.886919,healthy,20221117T084500_4407951432584596_2.0_clip_003.wav
9.735839,8.639125,healthy,20221116T121500_4407951432584596_2.0_clip_004.wav
14.1304035,5.5074754,healthy,20221116T230500_4407951432584596_2.0_clip_008.wav
14.770245,9.374048,healthy,20221117T072500_4407951432584596_2.0_clip_008.wav
13.365595,7.84195,healthy,20221116T192500_4407951432584596_2.0_clip_008.wav
13.377529,5.6682215,healthy,20221117T103500_4407951432584596_2.0_clip_007.wav
9.27254,9.886913,healthy,20221116T144500_4407951432584596_2.0_clip_006.wav
15.28586,5.576175,healthy,20221116T184500_4407951432584596_2.0_clip_008.wav
16.869358,8.356431,healthy,20221117T022500_4407951432584596_2.0_clip_007.wav
13.693274,7.25577,healthy,20221116T200500_4407951432584596_2.0_clip_007.wav
9.519838,9.42724,healthy,20221116T145500_4407951432584596_2.0_clip_011.wav
9.234405,10.079173,healthy,20221116T121500_4407951432584596_2.0_clip_008.wav
16.108305,7.809056,healthy,20221117T033500_4407951432584596_2.0_clip_003.wav
8.7008095,9.376796,healthy,20221116T134500_4407951432584596_2.0_clip_002.wav
15.777909,8.920498,healthy,20221117T060500_4407951432584596_2.0_clip_011.wav
16.105322,8.729399,healthy,20221117T070500_4407951432584596_2.0_clip_011.wav
13.439381,7.868818,healthy,20221116T201500_4407951432584596_2.0_clip_009.wav
8.921069,10.115581,healthy,20221116T125500_4407951432584596_2.0_clip_008.wav
12.765975,7.0591774,healthy,20221117T092500_4407951432584596_2.0_clip_009.wav
9.59925,10.135125,healthy,20221116T171500_4407951432584596_2.0_clip_003.wav
9.797624,8.423967,healthy,20221116T132500_4407951432584596_2.0_clip_001.wav
9.201208,10.218962,healthy,20221116T161500_4407951432584596_2.0_clip_011.wav
16.262793,6.5325413,healthy,20221117T030500_4407951432584596_2.0_clip_012.wav
16.370773,7.2897434,healthy,20221117T035500_4407951432584596_2.0_clip_001.wav
14.959733,9.274442,healthy,20221117T084500_4407951432584596_2.0_clip_002.wav
8.652349,9.120336,healthy,20221116T123500_4407951432584596_2.0_clip_003.wav
8.531435,10.0889225,healthy,20221116T164500_4407951432584596_2.0_clip_011.wav
15.79735,6.2078943,healthy,20221117T005500_4407951432584596_2.0_clip_005.wav
8.6054535,10.046247,healthy,20221116T143500_4407951432584596_2.0_clip_001.wav
8.872486,7.9039745,healthy,20221116T131500_4407951432584596_2.0_clip_002.wav
8.751523,9.81327,healthy,20221117T115500_4407951432584596_2.0_clip_002.wav
9.068385,7.371914,healthy,20221116T162500_4407951432584596_2.0_clip_005.wav
13.146929,8.130797,healthy,20221116T195500_4407951432584596_2.0_clip_004.wav
8.296372,9.88033,healthy,20221116T143500_4407951432584596_2.0_clip_007.wav
14.915414,7.3537126,healthy,20221117T004500_4407951432584596_2.0_clip_001.wav
9.045194,8.448498,healthy,20221116T123500_4407951432584596_2.0_clip_001.wav
9.850362,8.199786,healthy,20221116T145500_4407951432584596_2.0_clip_010.wav
12.9907465,7.975863,healthy,20221116T194500_4407951432584596_2.0_clip_001.wav
14.618057,7.0195017,healthy,20221117T003500_4407951432584596_2.0_clip_012.wav
8.617782,9.492263,healthy,20221116T124500_4407951432584596_2.0_clip_012.wav
12.947052,8.471373,healthy,20221117T095500_4407951432584596_2.0_clip_005.wav
9.347488,8.843226,healthy,20221116T121500_4407951432584596_2.0_clip_009.wav
9.0009165,8.261181,healthy,20221116T130500_4407951432584596_2.0_clip_003.wav
15.170091,5.2699666,healthy,20221117T024500_4407951432584596_2.0_clip_009.wav
9.546929,8.13926,healthy,20221116T144500_4407951432584596_2.0_clip_009.wav
14.275868,7.5955887,healthy,20221116T210500_4407951432584596_2.0_clip_011.wav
15.006202,6.54838,healthy,20221117T054500_4407951432584596_2.0_clip_012.wav
15.935451,6.6262484,healthy,20221117T012500_4407951432584596_2.0_clip_005.wav
15.427739,8.9429455,healthy,20221117T083500_4407951432584596_2.0_clip_008.wav
15.446312,8.837276,healthy,20221117T064500_4407951432584596_2.0_clip_004.wav
15.42494,5.0459123,healthy,20221116T231500_4407951432584596_2.0_clip_002.wav
14.698815,7.3566756,healthy,20221117T045500_4407951432584596_2.0_clip_004.wav
9.41238,10.203697,healthy,20221117T105500_4407951432584596_2.0_clip_007.wav
13.43232,7.8895097,healthy,20221116T201500_4407951432584596_2.0_clip_002.wav
16.115736,6.6643667,healthy,20221117T035500_4407951432584596_2.0_clip_012.wav
14.793868,7.2749395,healthy,20221117T013500_4407951432584596_2.0_clip_003.wav
15.245468,9.080469,healthy,20221117T053500_4407951432584596_2.0_clip_008.wav
13.706963,6.696743,healthy,20221117T074500_4407951432584596_2.0_clip_010.wav
15.317908,5.540136,healthy,20221116T225500_4407951432584596_2.0_clip_003.wav
9.845415,10.065349,healthy,20221116T141500_4407951432584596_2.0_clip_001.wav
10.406197,7.908073,healthy,20221117T100500_4407951432584596_2.0_clip_002.wav
10.021898,9.19973,healthy,20221117T104500_4407951432584596_2.0_clip_004.wav
10.206677,10.010195,healthy,20221116T125500_4407951432584596_2.0_clip_004.wav
8.900082,9.456528,healthy,20221117T112500_4407951432584596_2.0_clip_012.wav
13.286652,6.741241,healthy,20221116T195500_4407951432584596_2.0_clip_005.wav
15.212177,9.096546,healthy,20221117T064500_4407951432584596_2.0_clip_010.wav
14.4189005,6.777826,healthy,20221117T011500_4407951432584596_2.0_clip_010.wav
13.451204,6.8008723,healthy,20221116T194500_4407951432584596_2.0_clip_005.wav
13.815821,8.0308075,healthy,20221116T210500_4407951432584596_2.0_clip_007.wav
16.181767,7.9144826,healthy,20221117T000500_4407951432584596_2.0_clip_004.wav
13.549032,6.1353273,healthy,20221116T192500_4407951432584596_2.0_clip_011.wav
11.0774765,9.315619,healthy,20221116T180500_4407951432584596_2.0_clip_012.wav
15.811384,7.5959253,healthy,20221116T233500_4407951432584596_2.0_clip_012.wav
14.663108,9.083897,healthy,20221117T074500_4407951432584596_2.0_clip_005.wav
11.6792555,8.884559,healthy,20221116T181500_4407951432584596_2.0_clip_005.wav
13.280484,8.124907,healthy,20221116T190500_4407951432584596_2.0_clip_006.wav
12.84727,9.010376,healthy,20221117T092500_4407951432584596_2.0_clip_002.wav
15.832513,5.420284,healthy,20221117T025500_4407951432584596_2.0_clip_007.wav
16.630434,6.9812164,healthy,20221117T071500_4407951432584596_2.0_clip_003.wav
8.705316,10.098208,healthy,20221116T133500_4407951432584596_2.0_clip_010.wav
14.503626,8.867618,healthy,20221117T051500_4407951432584596_2.0_clip_003.wav
8.916093,8.352299,healthy,20221117T112500_4407951432584596_2.0_clip_003.wav
13.936346,8.637707,healthy,20221117T080500_4407951432584596_2.0_clip_012.wav
14.509734,9.196085,healthy,20221117T073500_4407951432584596_2.0_clip_010.wav
14.156191,6.992445,healthy,20221117T082500_4407951432584596_2.0_clip_002.wav
14.814919,8.097463,healthy,20221116T225500_4407951432584596_2.0_clip_007.wav
13.931244,7.23757,healthy,20221116T212500_4407951432584596_2.0_clip_001.wav
15.222049,8.070503,healthy,20221117T044500_4407951432584596_2.0_clip_011.wav
14.526588,6.518509,healthy,20221117T023500_4407951432584596_2.0_clip_005.wav
14.204246,6.514718,healthy,20221116T220500_4407951432584596_2.0_clip_004.wav
9.023109,8.234119,healthy,20221116T141500_4407951432584596_2.0_clip_009.wav
15.919948,7.363331,healthy,20221117T025500_4407951432584596_2.0_clip_004.wav
9.257925,8.737986,healthy,20221116T141500_4407951432584596_2.0_clip_011.wav
15.940502,8.745827,healthy,20221117T062500_4407951432584596_2.0_clip_012.wav
9.060417,9.102982,healthy,20221116T120500_4407951432584596_2.0_clip_001.wav
14.546168,9.146508,healthy,20221117T092500_4407951432584596_2.0_clip_008.wav
15.017696,9.035011,healthy,20221117T055500_4407951432584596_2.0_clip_005.wav
9.111112,8.914759,healthy,20221116T132500_4407951432584596_2.0_clip_012.wav
8.993253,7.711098,healthy,20221117T105500_4407951432584596_2.0_clip_009.wav
9.69623,9.491039,healthy,20221116T160500_4407951432584596_2.0_clip_012.wav
9.609181,9.264474,healthy,20221116T133500_4407951432584596_2.0_clip_012.wav
13.697281,9.328933,healthy,20221117T083500_4407951432584596_2.0_clip_005.wav
16.421337,7.142996,healthy,20221117T032500_4407951432584596_2.0_clip_010.wav
15.830524,8.188021,healthy,20221117T061500_4407951432584596_2.0_clip_012.wav
13.943784,7.296071,healthy,20221117T072500_4407951432584596_2.0_clip_006.wav
11.710552,9.148393,healthy,20221117T093500_4407951432584596_2.0_clip_012.wav
15.77582,5.42178,healthy,20221117T001500_4407951432584596_2.0_clip_001.wav
13.924938,5.42768,healthy,20221116T190500_4407951432584596_2.0_clip_010.wav
16.08115,6.682943,healthy,20221117T005500_4407951432584596_2.0_clip_003.wav
9.637919,10.115089,healthy,20221116T125500_4407951432584596_2.0_clip_010.wav
16.460545,7.5392385,healthy,20221117T021500_4407951432584596_2.0_clip_006.wav
15.183588,5.8294454,healthy,20221117T074500_4407951432584596_2.0_clip_011.wav
14.429603,5.9117208,healthy,20221117T000500_4407951432584596_2.0_clip_010.wav
14.123345,6.900143,healthy,20221116T183500_4407951432584596_2.0_clip_009.wav
15.288278,6.609761,healthy,20221116T214500_4407951432584596_2.0_clip_010.wav
8.725055,9.810675,healthy,20221116T143500_4407951432584596_2.0_clip_002.wav
9.520669,9.579782,healthy,20221117T111500_4407951432584596_2.0_clip_004.wav
16.060265,6.495465,healthy,20221117T042500_4407951432584596_2.0_clip_007.wav
15.727116,8.450217,healthy,20221117T060500_4407951432584596_2.0_clip_001.wav
15.059221,9.037466,healthy,20221117T070500_4407951432584596_2.0_clip_010.wav
15.713807,5.305089,healthy,20221117T024500_4407951432584596_2.0_clip_012.wav
14.461497,7.107011,healthy,20221117T023500_4407951432584596_2.0_clip_012.wav
10.881437,9.387935,healthy,20221116T172500_4407951432584596_2.0_clip_011.wav
12.860742,6.328062,healthy,20221116T172500_4407951432584596_2.0_clip_007.wav
14.514763,5.4676814,healthy,20221116T220500_4407951432584596_2.0_clip_008.wav
9.261379,10.431364,healthy,20221116T170500_4407951432584596_2.0_clip_004.wav
14.22255,8.371139,healthy,20221117T082500_4407951432584596_2.0_clip_010.wav
13.788932,8.286328,healthy,20221117T083500_4407951432584596_2.0_clip_009.wav
13.461226,9.278672,healthy,20221117T100500_4407951432584596_2.0_clip_009.wav
13.910425,9.438472,healthy,20221117T094500_4407951432584596_2.0_clip_008.wav
13.474433,6.04279,healthy,20221116T201500_4407951432584596_2.0_clip_006.wav
9.068866,8.328761,healthy,20221116T174500_4407951432584596_2.0_clip_002.wav
15.249868,6.7657723,healthy,20221116T225500_4407951432584596_2.0_clip_008.wav
10.621041,8.409789,healthy,20221116T171500_4407951432584596_2.0_clip_002.wav
16.232641,8.364905,healthy,20221117T075500_4407951432584596_2.0_clip_010.wav
14.963251,7.243487,healthy,20221117T043500_4407951432584596_2.0_clip_009.wav
13.823614,7.828116,healthy,20221116T205500_4407951432584596_2.0_clip_010.wav
10.064817,8.873107,healthy,20221117T093500_4407951432584596_2.0_clip_011.wav
